START_TIME,STOP_TIME,Located_Indoors,In_Conversation,Holding_Other_Object_Light,Texting,Browsing_Phone,Holding_Other_Object_Heavy,Located_Outdoors,Holding_Drink,Browsing_Computer,On_Video_Call,FaceTime,BP_VideoUnavailable,Indecipherable,Legs_Crossed,Legs_Uncrossed,BP_Other,On_Phone_Call,Typing_Computer,Carrying_Bag_On_Shoulder,Back_Light,Back_Heavy,Holding_Solid_Food,Carrying_Grocery_Bags_Light
2022-02-02 18:11:21.437,2022-02-02 18:13:35.437,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 18:13:45.437,2022-02-02 18:14:34.437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 18:14:59.437,2022-02-02 18:15:31.437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 18:15:34.437,2022-02-02 18:15:58.437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 18:15:59.437,2022-02-02 18:16:05.437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2022-02-02 18:16:11.437,2022-02-02 18:16:18.425,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2022-02-02 18:16:23.425,2022-02-02 18:16:28.425,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2022-02-02 18:16:33.425,2022-02-02 18:16:39.425,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2022-02-02 18:16:41.425,2022-02-02 18:17:03.425,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2022-02-02 18:17:06.425,2022-02-02 18:17:29.425,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2022-02-02 18:17:33.425,2022-02-02 18:18:01.425,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2022-02-02 18:18:02.425,2022-02-02 18:18:14.425,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2022-02-02 18:18:23.425,2022-02-02 18:24:10.412,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2022-02-02 18:24:43.412,2022-02-02 18:26:29.412,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 18:26:30.412,2022-02-02 18:26:47.412,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 18:26:49.412,2022-02-02 18:27:59.412,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 18:28:00.412,2022-02-02 18:29:20.400,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 18:29:32.400,2022-02-02 18:31:00.400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 18:31:02.400,2022-02-02 18:35:09.400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 18:36:42.387,2022-02-02 18:37:32.387,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 18:38:05.387,2022-02-02 18:42:09.375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 18:42:13.375,2022-02-02 18:44:35.375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 18:44:47.375,2022-02-02 18:46:06.375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 18:46:41.375,2022-02-02 18:47:11.375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 18:47:18.375,2022-02-02 18:47:40.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 18:48:05.375,2022-02-02 18:53:14.362,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 18:53:16.362,2022-02-02 18:54:33.350,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 18:54:39.350,2022-02-02 18:55:48.350,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 18:56:57.350,2022-02-02 19:01:02.337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 19:01:03.337,2022-02-02 19:01:22.337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 19:01:23.337,2022-02-02 19:03:37.337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 19:03:40.337,2022-02-02 19:04:45.337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-02-02 19:04:47.337,2022-02-02 19:07:52.325,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 19:07:56.325,2022-02-02 19:08:16.325,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 19:08:27.325,2022-02-02 19:18:48.312,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 19:18:50.312,2022-02-02 19:19:38.312,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 19:19:47.312,2022-02-02 19:20:59.300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 19:21:07.300,2022-02-02 19:22:32.300,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 19:22:54.300,2022-02-02 19:29:03.287,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 19:29:05.287,2022-02-02 19:30:13.287,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 19:30:17.287,2022-02-02 19:33:38.275,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 19:33:53.275,2022-02-02 19:37:31.275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 19:37:52.275,2022-02-02 19:39:58.262,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 19:40:00.262,2022-02-02 19:40:57.262,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 19:41:32.262,2022-02-02 19:43:03.262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 19:43:05.262,2022-02-02 19:43:52.262,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 19:44:13.262,2022-02-02 19:50:48.250,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 19:51:25.250,2022-02-02 19:54:06.237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 19:54:09.237,2022-02-02 20:00:01.225,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:00:18.225,2022-02-02 20:02:26.225,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:03:00.225,2022-02-02 20:04:19.225,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:04:22.225,2022-02-02 20:04:43.212,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:04:45.212,2022-02-02 20:05:43.212,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:05:46.212,2022-02-02 20:06:54.212,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:06:59.212,2022-02-02 20:07:05.212,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:07:12.212,2022-02-02 20:07:48.212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:08:05.212,2022-02-02 20:08:58.212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:09:12.212,2022-02-02 20:09:34.212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:09:43.212,2022-02-02 20:15:51.200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:15:56.200,2022-02-02 20:18:07.187,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:18:19.187,2022-02-02 20:19:44.187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:19:56.187,2022-02-02 20:20:03.187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:20:04.187,2022-02-02 20:20:27.187,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:20:29.187,2022-02-02 20:20:42.187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:20:44.187,2022-02-02 20:21:15.187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:21:21.187,2022-02-02 20:21:34.187,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:21:34.187,2022-02-02 20:26:03.175,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-02-02 20:26:03.175,2022-02-02 20:35:31.162,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-02-02 20:35:31.162,2022-02-02 20:36:21.162,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:36:21.162,2022-02-02 20:37:44.150,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:37:44.150,2022-02-02 20:37:51.150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:37:51.150,2022-02-02 20:38:08.150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:38:08.150,2022-02-02 20:42:25.150,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:42:25.150,2022-02-02 20:43:54.137,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:43:54.137,2022-02-02 20:46:37.137,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:46:37.137,2022-02-02 20:47:40.137,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:47:40.137,2022-02-02 20:48:00.137,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:48:11.137,2022-02-02 20:57:23.112,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:57:24.112,2022-02-02 20:58:18.112,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 20:58:19.112,2022-02-02 21:08:45.087,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 21:08:56.087,2022-02-02 21:10:26.087,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 21:10:30.087,2022-02-02 21:13:23.087,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 21:13:23.087,2022-02-02 21:14:19.087,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 21:14:19.087,2022-02-02 21:15:34.075,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-02-02 21:15:34.075,2022-02-02 21:17:42.075,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 21:17:42.075,2022-02-02 21:18:04.075,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-02-02 21:18:04.075,2022-02-02 21:22:56.062,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 21:22:56.062,2022-02-02 21:23:32.062,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 21:23:33.062,2022-02-02 21:23:43.062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 21:23:43.062,2022-02-02 21:23:48.062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 21:23:48.062,2022-02-02 21:24:16.062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 21:24:17.062,2022-02-02 21:24:31.062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 21:24:31.062,2022-02-02 21:25:01.062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 21:25:01.062,2022-02-02 21:27:26.062,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 21:27:26.062,2022-02-02 21:28:27.050,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 21:28:27.050,2022-02-02 21:30:11.050,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 21:30:11.050,2022-02-02 21:37:27.037,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 21:37:45.037,2022-02-02 21:38:04.037,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 21:38:04.037,2022-02-02 21:45:24.025,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 21:46:36.012,2022-02-02 21:47:50.012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 21:47:51.012,2022-02-02 21:49:25.012,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 21:49:25.012,2022-02-02 21:55:02.000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 21:55:02.000,2022-02-02 22:00:00.987,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 22:00:00.987,2022-02-02 22:01:58.987,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 22:01:58.987,2022-02-02 22:04:54.987,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 22:04:54.987,2022-02-02 22:09:33.975,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 22:09:33.975,2022-02-02 22:14:31.962,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 22:14:38.962,2022-02-02 22:14:46.962,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 22:14:46.962,2022-02-02 22:14:53.962,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 22:14:53.962,2022-02-02 22:15:21.962,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 22:15:21.962,2022-02-02 22:26:31.937,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 22:26:32.937,2022-02-02 23:13:00.850,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:13:01.850,2022-02-02 23:15:29.850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:15:29.850,2022-02-02 23:15:39.850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:15:39.850,2022-02-02 23:15:50.837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:15:50.837,2022-02-02 23:15:59.837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:15:59.837,2022-02-02 23:16:16.837,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:16:16.837,2022-02-02 23:16:52.837,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:16:52.837,2022-02-02 23:18:28.837,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:18:28.837,2022-02-02 23:19:24.837,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:19:24.837,2022-02-02 23:20:38.837,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:20:39.837,2022-02-02 23:22:27.825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:23:00.825,2022-02-02 23:25:04.825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:25:04.825,2022-02-02 23:25:14.825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:25:14.825,2022-02-02 23:35:29.800,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:35:29.800,2022-02-02 23:36:04.800,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:36:04.800,2022-02-02 23:36:19.800,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:36:19.800,2022-02-02 23:36:30.800,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:36:30.800,2022-02-02 23:42:17.787,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:42:17.787,2022-02-02 23:42:53.787,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:42:53.787,2022-02-02 23:43:45.787,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:43:46.787,2022-02-02 23:45:27.787,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:45:27.787,2022-02-02 23:49:21.775,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:49:21.775,2022-02-02 23:49:40.775,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:49:40.775,2022-02-02 23:51:54.775,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:51:55.775,2022-02-02 23:52:04.775,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:52:04.775,2022-02-02 23:52:14.775,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:52:14.775,2022-02-02 23:52:29.775,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:52:29.775,2022-02-02 23:52:40.775,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:52:41.775,2022-02-02 23:52:46.775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02 23:52:46.775,2022-02-02 23:53:48.775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:01:38.325,2022-02-03 12:01:55.325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:01:55.325,2022-02-03 12:02:14.325,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-02-03 12:02:14.325,2022-02-03 12:03:53.300,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:03:53.300,2022-02-03 12:04:05.300,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:04:05.300,2022-02-03 12:04:56.287,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:04:56.287,2022-02-03 12:05:12.287,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:05:12.287,2022-02-03 12:07:16.262,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:07:16.262,2022-02-03 12:07:34.262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:07:35.262,2022-02-03 12:11:08.225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:11:10.225,2022-02-03 12:12:31.212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:12:31.212,2022-02-03 12:13:08.200,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:13:21.200,2022-02-03 12:14:04.187,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-02-03 12:14:05.187,2022-02-03 12:14:26.187,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-02-03 12:14:26.187,2022-02-03 12:19:48.125,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:19:55.125,2022-02-03 12:28:39.037,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:28:39.037,2022-02-03 12:28:53.037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:28:54.037,2022-02-03 12:29:02.025,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:29:02.025,2022-02-03 12:29:26.025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:29:28.025,2022-02-03 12:30:00.025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:30:01.025,2022-02-03 12:30:29.012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:30:29.012,2022-02-03 12:31:07.012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:31:08.012,2022-02-03 12:32:59.987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:32:59.987,2022-02-03 12:33:27.987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:33:27.987,2022-02-03 12:33:47.975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:33:49.975,2022-02-03 12:34:23.975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:34:23.975,2022-02-03 12:34:41.975,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:34:41.975,2022-02-03 12:35:51.962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:35:51.962,2022-02-03 12:36:09.950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:36:09.950,2022-02-03 12:36:37.950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:36:39.950,2022-02-03 12:36:55.950,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:36:58.950,2022-02-03 12:38:19.925,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:38:20.925,2022-02-03 12:39:05.925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-02-03 12:39:09.925,2022-02-03 12:39:24.912,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:39:30.912,2022-02-03 12:42:26.887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:42:30.887,2022-02-03 12:44:49.862,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-02-03 12:44:51.862,2022-02-03 12:45:11.850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-02-03 12:45:13.850,2022-02-03 12:45:23.850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:45:24.850,2022-02-03 12:45:31.850,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03 12:45:32.850,2022-02-03 12:46:29.837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-02-03 12:46:30.837,2022-02-03 12:47:27.825,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
