START_TIME,STOP_TIME,BP_Unlabeled,Located_Indoors,In_Conversation,On_Phone_Call,Texting,Browsing_Phone,Holding_Other_Object_Light,Located_Outdoors,Holding_Book,Reader,Browsing_Computer,Typing_Computer,Holding_Drink,BP_VideoUnavailable,Indecipherable,Holding_Solid_Food,Handwriting,On_Video_Call,FaceTime,BP_Other,Legs_Uncrossed,Carrying_Bag_On_Shoulder,Back_Light,Back_Heavy,Legs_Crossed,Holding_Other_Object_Heavy,Carrying_Grocery_Bags_Light,Significantly_Higher_Effort_Than_Normal
2021-11-07 10:01:08.437,2021-11-07 10:01:19.437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-11-07 10:01:20.437,2021-11-07 10:01:28.437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 10:01:28.437,2021-11-07 10:01:41.437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 10:01:43.437,2021-11-07 10:01:55.437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-11-07 10:01:56.437,2021-11-07 10:02:06.437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 10:02:06.437,2021-11-07 10:02:14.437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 10:02:16.437,2021-11-07 10:02:28.425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-11-07 10:02:29.425,2021-11-07 10:02:38.425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 10:02:39.425,2021-11-07 10:02:46.425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 10:02:48.425,2021-11-07 10:03:01.425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-11-07 10:03:02.425,2021-11-07 10:03:31.425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 10:03:32.425,2021-11-07 10:03:35.425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 10:03:36.425,2021-11-07 10:03:39.425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 10:03:40.425,2021-11-07 10:04:17.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 10:04:18.412,2021-11-07 10:05:13.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 10:05:14.412,2021-11-07 10:05:48.400,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 10:05:49.400,2021-11-07 10:07:40.387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 10:07:41.387,2021-11-07 10:29:58.225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 10:30:00.225,2021-11-07 10:31:25.212,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 10:31:27.212,2021-11-07 10:32:01.212,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 10:32:01.212,2021-11-07 10:34:15.200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 10:34:17.200,2021-11-07 10:34:35.200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 10:34:36.200,2021-11-07 10:37:04.175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 10:37:05.175,2021-11-07 10:37:59.175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 10:38:01.175,2021-11-07 10:40:46.150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 10:40:49.150,2021-11-07 10:52:55.062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 10:52:57.062,2021-11-07 10:56:01.037,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 10:56:01.037,2021-11-07 10:56:11.037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 10:56:13.037,2021-11-07 11:04:53.975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 11:04:54.975,2021-11-07 11:05:28.962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 11:05:30.962,2021-11-07 11:06:29.962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 11:06:31.962,2021-11-07 11:06:41.962,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 11:06:43.962,2021-11-07 11:55:29.600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 11:55:31.600,2021-11-07 11:55:54.600,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 11:55:56.600,2021-11-07 11:56:04.600,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 11:56:06.600,2021-11-07 11:57:36.587,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 11:57:38.587,2021-11-07 12:21:41.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 12:21:43.412,2021-11-07 12:23:47.400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 12:23:49.387,2021-11-07 12:34:56.312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 12:34:57.312,2021-11-07 12:35:18.312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 12:35:19.312,2021-11-07 12:38:01.287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 12:38:02.287,2021-11-07 12:38:35.287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 12:38:36.287,2021-11-07 12:38:42.287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 12:38:50.287,2021-11-07 12:38:59.287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 12:38:59.287,2021-11-07 12:39:10.275,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 12:39:12.275,2021-11-07 12:40:01.275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 12:40:02.275,2021-11-07 12:40:20.275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 12:40:22.275,2021-11-07 12:40:31.275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 12:40:32.275,2021-11-07 12:42:56.250,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 12:42:57.250,2021-11-07 12:43:48.250,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 12:43:49.250,2021-11-07 12:56:54.150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 12:56:56.150,2021-11-07 12:57:34.150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 12:57:35.150,2021-11-07 13:03:53.100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 13:03:56.100,2021-11-07 13:08:12.062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 13:08:13.062,2021-11-07 13:08:43.062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 13:08:45.062,2021-11-07 13:09:04.062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 13:09:05.062,2021-11-07 13:29:14.912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 13:29:17.912,2021-11-07 13:30:52.900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 13:30:54.900,2021-11-07 13:31:30.900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 13:31:31.900,2021-11-07 13:32:06.887,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 13:32:07.887,2021-11-07 13:35:10.875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 13:35:10.875,2021-11-07 13:35:29.862,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-11-07 13:35:29.862,2021-11-07 13:38:34.850,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 13:38:36.850,2021-11-07 14:04:26.650,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-11-07 14:04:28.650,2021-11-07 14:08:14.625,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 14:08:17.625,2021-11-07 14:08:41.625,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 14:08:42.625,2021-11-07 14:12:00.600,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 14:12:01.600,2021-11-07 14:12:03.600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 14:12:04.600,2021-11-07 14:13:18.587,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 14:13:19.587,2021-11-07 14:14:24.587,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 14:14:25.587,2021-11-07 14:36:01.425,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 14:36:02.425,2021-11-07 14:37:36.412,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 14:37:38.412,2021-11-07 15:09:20.175,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 15:09:21.175,2021-11-07 15:09:47.175,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 15:09:48.175,2021-11-07 15:11:41.162,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 15:11:43.162,2021-11-07 15:12:39.150,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 15:12:41.150,2021-11-07 15:18:27.112,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 15:18:28.112,2021-11-07 15:19:40.100,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 15:19:43.100,2021-11-07 15:22:23.087,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 15:22:26.087,2021-11-07 15:23:37.075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 15:23:39.075,2021-11-07 15:36:13.987,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-11-07 15:36:16.987,2021-11-07 15:36:37.975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 15:36:38.975,2021-11-07 15:38:26.962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 15:38:27.962,2021-11-07 15:38:44.962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 15:38:44.962,2021-11-07 15:40:57.950,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 15:40:59.950,2021-11-07 15:42:05.937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 15:42:06.937,2021-11-07 15:45:09.912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 15:45:11.912,2021-11-07 15:45:43.912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 15:45:45.912,2021-11-07 15:46:23.912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 15:46:24.912,2021-11-07 15:48:16.900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 15:48:17.900,2021-11-07 15:49:15.887,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 15:49:15.887,2021-11-07 15:49:29.887,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 15:49:29.887,2021-11-07 15:49:38.887,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 15:49:40.887,2021-11-07 15:56:50.837,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-11-07 15:56:51.825,2021-11-07 15:57:48.825,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-11-07 15:57:49.825,2021-11-07 16:00:57.800,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-11-07 16:00:58.800,2021-11-07 16:02:06.787,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-11-07 16:02:08.787,2021-11-07 16:15:26.700,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-11-07 16:15:28.700,2021-11-07 16:17:09.687,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-11-07 16:17:10.687,2021-11-07 16:32:57.562,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-11-07 16:32:59.562,2021-11-07 16:34:29.550,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-11-07 16:34:30.550,2021-11-07 16:37:20.537,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-11-07 16:37:21.537,2021-11-07 16:40:21.512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 16:40:23.512,2021-11-07 16:58:53.375,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-11-07 16:58:55.375,2021-11-07 16:59:43.375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 16:59:45.375,2021-11-07 17:00:28.362,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:00:29.362,2021-11-07 17:02:17.350,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:02:18.350,2021-11-07 17:08:44.300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:08:44.300,2021-11-07 17:08:51.300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:08:51.300,2021-11-07 17:09:20.300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:09:22.300,2021-11-07 17:09:28.300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:09:29.300,2021-11-07 17:09:46.300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:09:47.300,2021-11-07 17:09:52.300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:10:01.300,2021-11-07 17:10:02.300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:10:03.300,2021-11-07 17:10:08.300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:10:12.287,2021-11-07 17:10:48.287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:10:50.287,2021-11-07 17:11:04.287,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:11:06.287,2021-11-07 17:11:12.287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:11:14.287,2021-11-07 17:12:10.275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:12:12.275,2021-11-07 17:13:04.275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:13:05.275,2021-11-07 17:13:37.262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:13:37.262,2021-11-07 17:17:46.237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:17:48.237,2021-11-07 17:18:24.237,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:18:25.237,2021-11-07 17:18:58.225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:18:59.225,2021-11-07 17:19:09.225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:19:10.225,2021-11-07 17:41:19.062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:41:20.062,2021-11-07 17:41:31.062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:41:32.062,2021-11-07 17:42:48.050,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:42:50.050,2021-11-07 17:43:41.050,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:43:43.050,2021-11-07 17:43:48.050,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:43:48.050,2021-11-07 17:43:58.050,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:43:58.050,2021-11-07 17:44:29.037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:44:29.037,2021-11-07 17:45:09.037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:45:10.037,2021-11-07 17:45:30.037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:45:31.037,2021-11-07 17:46:38.025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:46:39.025,2021-11-07 17:48:58.012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:48:58.012,2021-11-07 17:49:21.012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:49:22.000,2021-11-07 17:49:38.000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:49:39.000,2021-11-07 17:50:39.000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:50:41.000,2021-11-07 17:52:03.987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:52:04.987,2021-11-07 17:54:00.975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:54:02.975,2021-11-07 17:54:15.975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 17:54:17.975,2021-11-07 17:55:46.962,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-11-07 17:55:47.962,2021-11-07 17:56:12.950,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-11-07 17:56:13.950,2021-11-07 18:00:41.925,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-11-07 18:00:42.925,2021-11-07 18:34:07.675,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-11-07 18:34:10.675,2021-11-07 18:35:28.662,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-11-07 18:35:29.662,2021-11-07 18:36:54.662,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-11-07 18:36:56.662,2021-11-07 18:37:50.650,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-11-07 18:37:51.650,2021-11-07 18:38:24.650,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-11-07 18:38:25.650,2021-11-07 18:59:18.487,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-11-07 18:59:19.487,2021-11-07 19:06:06.437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 19:06:07.437,2021-11-07 19:13:31.387,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-11-07 19:13:32.387,2021-11-07 19:14:17.387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-11-07 19:14:18.387,2021-11-07 19:14:56.375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 19:14:58.375,2021-11-07 19:15:56.375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 19:15:57.375,2021-11-07 19:16:22.362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 19:16:23.362,2021-11-07 19:16:34.362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 19:16:36.362,2021-11-07 19:17:12.362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
