START_TIME,STOP_TIME,Posture_Indecipherable,Video_Insufficient,In_Position_Upright,In_Position_Sitting,In_Position_Reclining_Slouching,In_Position_Kneeling,Lying_On_Back,Lying_On_Left_Side,Lying_On_Right_Side,Lying_On_Stomach,Posture_Too_Complex
2022-04-15 10:27:26.925,2022-04-15 10:28:29.925000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 10:28:29.925,2022-04-15 10:29:08.925000,0,0,0,0,0,1,0,0,0,0,0
2022-04-15 10:29:08.925,2022-04-15 10:30:36.937000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 10:30:36.937,2022-04-15 10:31:03.937000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 10:31:03.937,2022-04-15 10:31:16.937000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 10:31:16.937,2022-04-15 10:31:35.937000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 10:31:35.937,2022-04-15 10:31:40.937000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 10:31:40.937,2022-04-15 10:31:57.937000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 10:31:57.937,2022-04-15 10:32:07.937000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 10:32:07.937,2022-04-15 10:32:36.937000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 10:32:36.937,2022-04-15 10:32:58.937000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 10:32:58.937,2022-04-15 10:33:23.937000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 10:33:23.937,2022-04-15 10:37:14.937000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 10:37:14.937,2022-04-15 10:37:31.937000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 10:37:31.937,2022-04-15 10:43:24.950000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 10:43:24.950,2022-04-15 10:43:37.950000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 10:43:37.950,2022-04-15 10:45:18.950000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 10:45:18.950,2022-04-15 10:45:45.962000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 10:45:45.962,2022-04-15 10:46:10.962000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 10:46:10.962,2022-04-15 10:52:39.962000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 10:52:39.962,2022-04-15 10:54:09.975000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 10:54:09.975,2022-04-15 10:54:21.975000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 10:54:21.975,2022-04-15 10:58:22.975000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 10:58:22.975,2022-04-15 10:58:48.975000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 10:58:48.975,2022-04-15 11:02:16.987000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 11:02:16.987,2022-04-15 11:02:57.987000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 11:02:57.987,2022-04-15 11:03:05.987000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 11:03:05.987,2022-04-15 11:03:23.987000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 11:03:23.987,2022-04-15 11:04:05.987000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 11:04:05.987,2022-04-15 11:04:35.987000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 11:04:35.987,2022-04-15 11:05:12.987000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 11:05:12.987,2022-04-15 11:05:31.987000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 11:05:31.987,2022-04-15 11:08:06.987000,0,0,0,0,1,0,0,0,0,0,0
2022-04-15 11:08:06.987,2022-04-15 11:32:12.037000,0,0,0,0,1,0,0,0,0,0,0
2022-04-15 11:32:12.037,2022-04-15 11:32:27.037000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 11:32:27.037,2022-04-15 11:32:46.037000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 11:32:46.037,2022-04-15 11:33:16.037000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 11:33:16.037,2022-04-15 11:38:24.037000,0,0,0,0,0,0,0,1,0,0,0
2022-04-15 11:38:24.037,2022-04-15 11:41:43.050000,0,0,0,0,0,0,0,1,0,0,0
2022-04-15 11:41:43.050,2022-04-15 11:48:25.062000,0,0,0,0,0,0,0,1,0,0,0
2022-04-15 11:48:25.062,2022-04-15 11:53:33.062000,0,0,0,0,0,0,0,1,0,0,0
2022-04-15 11:53:33.062,2022-04-15 11:55:21.075000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 11:55:21.075,2022-04-15 12:00:40.075000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 12:00:40.075,2022-04-15 12:02:42.087000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:02:42.087,2022-04-15 12:03:14.087000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:03:14.087,2022-04-15 12:04:30.087000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:04:30.087,2022-04-15 12:04:53.087000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 12:04:53.087,2022-04-15 12:05:29.087000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:05:40.087,2022-04-15 12:14:42.100000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:14:42.100,2022-04-15 12:15:04.100000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:15:04.100,2022-04-15 12:15:24.100000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:15:24.100,2022-04-15 12:15:47.100000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:15:47.100,2022-04-15 12:19:06.112000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:19:06.112,2022-04-15 12:25:49.125000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 12:25:49.125,2022-04-15 12:26:09.125000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:26:09.125,2022-04-15 12:26:36.125000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:26:44.125,2022-04-15 12:27:00.125000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:27:00.125,2022-04-15 12:27:34.125000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:27:34.125,2022-04-15 12:28:17.125000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:28:17.125,2022-04-15 12:28:55.125000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:28:55.125,2022-04-15 12:29:24.125000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:29:24.125,2022-04-15 12:30:14.125000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:30:14.125,2022-04-15 12:30:29.125000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:30:29.125,2022-04-15 12:31:52.137000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:31:52.137,2022-04-15 12:33:10.137000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:33:10.137,2022-04-15 12:33:29.137000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:33:29.137,2022-04-15 12:34:09.137000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:34:12.137,2022-04-15 12:39:09.150000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:39:09.150,2022-04-15 12:39:26.150000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:39:26.150,2022-04-15 12:39:40.150000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:39:40.150,2022-04-15 12:42:04.150000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:42:04.150,2022-04-15 12:43:39.150000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 12:43:39.150,2022-04-15 12:43:54.150000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 12:43:54.150,2022-04-15 12:44:21.150000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:44:21.150,2022-04-15 12:44:26.150000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:44:26.150,2022-04-15 12:44:45.150000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:44:45.150,2022-04-15 12:45:30.150000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:45:30.150,2022-04-15 12:45:52.150000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:45:52.150,2022-04-15 12:46:01.150000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:46:01.150,2022-04-15 12:47:51.162000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:47:51.162,2022-04-15 12:49:07.162000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 12:49:11.162,2022-04-15 12:49:53.162000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:49:53.162,2022-04-15 12:50:07.162000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:50:07.162,2022-04-15 12:50:37.162000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:50:37.162,2022-04-15 12:50:47.162000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:50:47.162,2022-04-15 12:51:33.162000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:51:33.162,2022-04-15 12:54:13.175000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:54:13.175,2022-04-15 12:55:03.175000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:55:03.175,2022-04-15 12:55:29.175000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:55:29.175,2022-04-15 12:55:37.175000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:55:37.175,2022-04-15 12:55:55.175000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:55:55.175,2022-04-15 12:56:18.175000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:56:18.175,2022-04-15 12:58:01.175000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:58:01.175,2022-04-15 12:59:26.175000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 12:59:26.175,2022-04-15 13:26:20.225000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 13:26:20.225,2022-04-15 13:40:15.250000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 13:40:15.250,2022-04-15 13:43:57.250000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 13:43:57.250,2022-04-15 13:44:51.250000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 13:44:51.250,2022-04-15 13:49:23.262000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 13:49:23.262,2022-04-15 13:50:39.262000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 13:50:39.262,2022-04-15 13:59:45.275000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 13:59:45.275,2022-04-15 14:01:00.275000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 14:01:00.275,2022-04-15 14:03:11.287000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 14:03:11.287,2022-04-15 14:21:10.312000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 14:21:10.312,2022-04-15 14:21:24.312000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 14:21:24.312,2022-04-15 14:40:05.350000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 14:40:05.350,2022-04-15 14:40:23.350000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 14:40:23.350,2022-04-15 14:43:45.350000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 14:43:45.350,2022-04-15 14:56:52.375000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 14:56:52.375,2022-04-15 14:58:16.375000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 14:58:16.375,2022-04-15 14:59:44.375000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 14:59:44.375,2022-04-15 15:26:11.425000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 15:26:11.425,2022-04-15 15:26:30.425000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 15:26:30.425,2022-04-15 15:27:24.425000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 15:27:24.425,2022-04-15 15:28:58.425000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 15:28:58.425,2022-04-15 15:29:31.425000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 15:29:31.425,2022-04-15 15:29:51.425000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 15:29:54.425,2022-04-15 15:33:43.437000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 15:33:43.437,2022-04-15 15:36:04.437000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 15:36:04.437,2022-04-15 15:36:40.437000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 15:36:40.437,2022-04-15 15:37:42.437000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 15:37:42.437,2022-04-15 15:38:25.437000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 15:38:25.437,2022-04-15 15:39:43.437000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 15:39:43.437,2022-04-15 15:40:57.450000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 15:40:57.450,2022-04-15 15:50:53.462000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 15:50:53.462,2022-04-15 15:51:36.462000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 15:51:36.462,2022-04-15 15:52:07.462000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 15:52:07.462,2022-04-15 15:52:32.462000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 15:52:32.462,2022-04-15 15:58:25.475000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 15:58:25.475,2022-04-15 15:58:50.475000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 15:58:50.475,2022-04-15 15:59:17.475000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 15:59:17.475,2022-04-15 15:59:51.475000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 15:59:51.475,2022-04-15 16:00:27.475000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 16:00:27.475,2022-04-15 16:01:39.475000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 16:01:39.475,2022-04-15 16:01:56.475000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 16:01:56.475,2022-04-15 16:02:13.475000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 16:02:16.475,2022-04-15 16:07:56.487000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:07:56.487,2022-04-15 16:08:13.487000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:08:13.487,2022-04-15 16:09:18.487000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:09:18.487,2022-04-15 16:09:27.487000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:09:27.487,2022-04-15 16:11:13.500000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:11:13.500,2022-04-15 16:11:18.500000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:11:18.500,2022-04-15 16:12:31.500000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:12:31.500,2022-04-15 16:12:36.500000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:12:36.500,2022-04-15 16:14:13.500000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:14:13.500,2022-04-15 16:15:33.500000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:15:33.500,2022-04-15 16:16:31.500000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:16:31.500,2022-04-15 16:17:10.500000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:17:10.500,2022-04-15 16:18:35.512000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:18:35.512,2022-04-15 16:19:14.512000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:19:14.512,2022-04-15 16:20:04.512000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:20:04.512,2022-04-15 16:20:31.512000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:20:31.512,2022-04-15 16:20:56.512000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:20:56.512,2022-04-15 16:21:02.512000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:21:02.512,2022-04-15 16:23:25.512000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:23:25.512,2022-04-15 16:23:55.512000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:23:55.512,2022-04-15 16:26:09.525000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:26:09.525,2022-04-15 16:26:30.525000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:26:30.525,2022-04-15 16:26:41.525000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:26:41.525,2022-04-15 16:27:03.525000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:27:03.525,2022-04-15 16:27:15.525000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:27:15.525,2022-04-15 16:27:39.525000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:27:39.525,2022-04-15 16:27:49.525000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:27:49.525,2022-04-15 16:29:33.525000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:29:33.525,2022-04-15 16:29:51.525000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:29:51.525,2022-04-15 16:30:59.525000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:30:59.525,2022-04-15 16:31:25.525000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:31:25.525,2022-04-15 16:32:36.525000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:32:36.525,2022-04-15 16:33:01.525000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:33:01.525,2022-04-15 16:33:14.537000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:33:14.537,2022-04-15 16:33:40.537000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:33:40.537,2022-04-15 16:33:51.537000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:33:51.537,2022-04-15 16:36:05.537000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:36:05.537,2022-04-15 16:36:23.537000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:36:23.537,2022-04-15 16:38:21.537000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:38:21.537,2022-04-15 16:45:21.550000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:45:21.550,2022-04-15 16:45:43.550000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:45:45.550,2022-04-15 16:47:48.550000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:47:48.550,2022-04-15 16:47:59.550000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:47:59.550,2022-04-15 16:48:16.562000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:48:16.562,2022-04-15 16:48:37.562000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:48:37.562,2022-04-15 16:50:09.562000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:50:09.562,2022-04-15 16:50:25.562000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:50:25.562,2022-04-15 16:57:11.575000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:57:11.575,2022-04-15 16:57:37.575000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 16:57:37.575,2022-04-15 17:00:37.575000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 17:00:37.575,2022-04-15 17:00:53.575000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 17:00:53.575,2022-04-15 17:01:57.575000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 17:01:57.575,2022-04-15 17:02:11.575000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 17:02:11.575,2022-04-15 17:02:17.575000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 17:02:17.575,2022-04-15 17:02:46.575000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 17:02:46.575,2022-04-15 17:03:21.587000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 17:03:21.587,2022-04-15 17:03:29.587000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 17:03:29.587,2022-04-15 17:05:11.587000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 17:05:11.587,2022-04-15 17:05:32.587000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 17:05:32.587,2022-04-15 17:33:47.637000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 17:33:47.637,2022-04-15 17:35:09.637000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 17:35:09.637,2022-04-15 17:35:58.637000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 17:35:58.637,2022-04-15 17:36:13.637000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 17:36:37.637,2022-04-15 17:45:47.650000,0,0,0,0,0,0,0,1,0,0,0
2022-04-15 17:45:47.650,2022-04-15 18:35:04.737000,0,0,0,0,0,0,0,0,1,0,0
2022-04-15 18:35:04.737,2022-04-15 18:45:05.750000,0,0,0,0,0,0,0,0,1,0,0
2022-04-15 18:45:05.750,2022-04-15 18:53:49.762000,0,0,0,0,0,0,0,0,1,0,0
2022-04-15 18:53:59.762,2022-04-15 18:57:51.775000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 18:57:51.775,2022-04-15 19:01:19.775000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 19:01:19.775,2022-04-15 19:12:13.800000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 19:12:13.800,2022-04-15 19:12:54.800000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 19:12:54.800,2022-04-15 19:20:52.812000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 19:20:52.812,2022-04-15 19:21:47.812000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 19:21:47.812,2022-04-15 19:22:54.812000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 19:22:54.812,2022-04-15 19:25:05.812000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 19:25:05.812,2022-04-15 19:33:15.825000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 19:33:15.825,2022-04-15 19:35:51.837000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 19:35:51.837,2022-04-15 19:36:19.837000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 19:36:19.837,2022-04-15 19:36:32.837000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 19:36:32.837,2022-04-15 19:37:51.837000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 19:37:51.837,2022-04-15 19:38:29.837000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 19:38:29.837,2022-04-15 19:39:36.837000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 19:39:36.837,2022-04-15 19:40:17.837000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 19:40:17.837,2022-04-15 19:43:07.850000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 19:43:07.850,2022-04-15 19:43:43.850000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 19:43:43.850,2022-04-15 19:50:03.862000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 19:50:03.862,2022-04-15 19:50:45.862000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 19:50:45.862,2022-04-15 19:52:18.862000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 19:52:18.862,2022-04-15 19:56:15.862000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 19:56:15.862,2022-04-15 19:58:36.875000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 19:58:36.875,2022-04-15 19:59:00.875000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 19:59:00.875,2022-04-15 19:59:21.875000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 19:59:21.875,2022-04-15 20:01:07.875000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 20:01:14.875,2022-04-15 20:11:27.887000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 20:11:30.887,2022-04-15 20:11:39.887000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 20:11:44.887,2022-04-15 20:12:32.900000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 20:12:36.900,2022-04-15 20:12:52.900000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 20:12:56.900,2022-04-15 20:13:08.900000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 20:13:14.900,2022-04-15 20:18:11.900000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 20:18:16.900,2022-04-15 20:20:44.912000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 20:20:50.912,2022-04-15 20:44:45.950000,1,1,0,0,0,0,0,0,0,0,0
2022-04-15 20:44:50.950,2022-04-15 20:51:42.962000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 20:51:46.962,2022-04-15 20:52:19.962000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 20:52:25.962,2022-04-15 20:53:17.962000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 20:53:20.962,2022-04-15 20:54:54.962000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 20:54:58.962,2022-04-15 20:56:11.962000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 20:56:14.962,2022-04-15 20:56:24.962000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 20:56:28.962,2022-04-15 21:05:05.987000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 21:05:12.987,2022-04-15 21:07:33.987000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 21:07:37.987,2022-04-15 21:09:31.987000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 21:09:38.987,2022-04-15 21:12:59,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 21:13:03.000,2022-04-15 21:18:56,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 21:19:01.000,2022-04-15 21:22:27.012000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 21:22:34.012,2022-04-15 21:23:12.012000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 21:23:18.012,2022-04-15 21:26:33.012000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 21:26:40.012,2022-04-15 21:28:29.025000,0,0,0,1,0,0,0,0,0,0,0
2022-04-15 21:28:50.025,2022-04-15 21:29:57.025000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 21:30:03.025,2022-04-15 21:40:00.037000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 21:40:08.037,2022-04-15 21:47:50.050000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 21:47:55.050,2022-04-15 21:52:05.062000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 21:52:10.062,2022-04-15 21:53:06.062000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 21:53:10.062,2022-04-15 21:53:42.062000,0,0,1,0,0,0,0,0,0,0,0
2022-04-15 21:53:46.062,2022-04-16 00:54:14.362000,1,1,0,0,0,0,0,0,0,0,0
2022-04-16 00:54:17.362,2022-04-16 00:54:49.362000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 00:54:52.362,2022-04-16 01:08:25.387000,0,0,1,0,0,0,0,0,0,0,0
