START_TIME,STOP_TIME,Posture_Indecipherable,Video_Insufficient,In_Position_Sitting,In_Position_Upright,Lying_On_Back,Lying_On_Left_Side,In_Position_Reclining_Slouching,In_Position_Kneeling,Posture_Other)
2022-04-02 19:36:36.137,2022-04-02 19:57:32.137,1,1,0,0,0,0,0,0,0
2022-04-02 19:57:35.137,2022-04-02 20:00:31.137,0,0,0,1,0,0,0,0,0
2022-04-02 20:00:31.137,2022-04-02 20:18:05.125,1,1,0,0,0,0,0,0,0
2022-04-02 20:18:05.125,2022-04-02 20:18:42.125,0,0,0,1,0,0,0,0,0
2022-04-02 20:18:42.125,2022-04-02 20:22:03.125,1,1,0,0,0,0,0,0,0
2022-04-02 20:22:04.125,2022-04-02 20:23:21.125,1,1,0,0,0,0,0,0,0
2022-04-02 20:23:21.125,2022-04-02 20:24:49.125,0,0,1,0,0,0,0,0,0
2022-04-02 20:24:49.125,2022-04-02 20:26:11.125,0,0,0,1,0,0,0,0,0
2022-04-02 20:26:11.125,2022-04-02 20:29:04.125,1,1,0,0,0,0,0,0,0
2022-04-02 20:29:04.125,2022-04-02 20:31:23.125,0,0,1,0,0,0,0,0,0
2022-04-02 20:31:23.125,2022-04-02 20:33:41.125,1,1,0,0,0,0,0,0,0
2022-04-02 20:33:41.125,2022-04-02 20:36:26.125,0,0,1,0,0,0,0,0,0
2022-04-02 20:36:26.125,2022-04-02 20:36:45.125,1,1,0,0,0,0,0,0,0
2022-04-02 20:36:45.125,2022-04-02 20:37:56.125,0,0,0,1,0,0,0,0,0
2022-04-02 20:37:56.125,2022-04-02 20:47:45.112,1,1,0,0,0,0,0,0,0
2022-04-02 20:47:45.112,2022-04-02 20:48:34.112,0,0,0,1,0,0,0,0,0
2022-04-02 20:48:34.112,2022-04-02 20:49:33.112,0,0,0,1,0,0,0,0,0
2022-04-02 20:49:33.112,2022-04-02 20:49:39.112,0,0,0,1,0,0,0,0,0
2022-04-02 20:49:39.112,2022-04-02 20:50:35.112,0,0,0,1,0,0,0,0,0
2022-04-02 20:50:35.112,2022-04-02 20:51:02.112,0,0,0,1,0,0,0,0,0
2022-04-02 20:51:02.112,2022-04-02 20:51:49.112,1,1,0,0,0,0,0,0,0
2022-04-02 20:51:49.112,2022-04-02 20:53:39.112,0,0,1,0,0,0,0,0,0
2022-04-02 20:53:39.112,2022-04-02 20:54:56.112,1,1,0,0,0,0,0,0,0
2022-04-02 20:54:56.112,2022-04-02 20:57:15.112,0,0,0,1,0,0,0,0,0
2022-04-02 20:57:15.112,2022-04-02 20:58:38.112,1,1,0,0,0,0,0,0,0
2022-04-02 20:58:38.112,2022-04-02 21:08:03.112,0,0,1,0,0,0,0,0,0
2022-04-02 21:08:03.112,2022-04-02 21:34:33.100,1,1,0,0,0,0,0,0,0
2022-04-02 21:34:33.100,2022-04-02 21:34:43.100,0,0,0,1,0,0,0,0,0
2022-04-02 21:34:43.100,2022-04-02 22:08:12.087,1,1,0,0,0,0,0,0,0
2022-04-02 22:08:12.087,2022-04-02 22:09:45.087,0,0,0,0,0,0,1,0,0
2022-04-02 22:09:45.087,2022-04-02 22:12:14.087,1,1,0,0,0,0,0,0,0
2022-04-02 22:12:14.087,2022-04-02 22:17:18.087,0,0,0,0,1,0,0,0,0
2022-04-02 22:17:18.087,2022-04-02 22:19:36.087,0,0,0,0,1,0,0,0,0
2022-04-02 22:19:36.087,2022-04-02 22:22:24.087,1,1,0,0,0,0,0,0,0
2022-04-02 22:22:24.087,2022-04-02 22:23:22.087,0,0,0,0,0,0,1,0,0
2022-04-02 22:23:22.087,2022-04-02 22:30:56.087,0,0,0,1,0,0,0,0,0
2022-04-02 22:30:56.087,2022-04-02 22:32:14.087,0,0,0,1,0,0,0,0,0
2022-04-02 22:32:14.087,2022-04-02 22:33:37.087,0,0,0,1,0,0,0,0,0
2022-04-02 22:33:37.087,2022-04-02 22:35:24.087,0,0,0,1,0,0,0,0,0
2022-04-02 22:35:24.087,2022-04-02 22:35:37.087,1,1,0,0,0,0,0,0,0
2022-04-02 22:35:37.087,2022-04-02 22:36:22.075,0,0,0,1,0,0,0,0,0
2022-04-02 22:36:22.075,2022-04-02 22:40:29.075,0,0,0,1,0,0,0,0,0
2022-04-02 22:40:29.075,2022-04-02 22:41:00.075,0,0,0,1,0,0,0,0,0
2022-04-02 22:41:05.075,2022-04-02 22:42:39.075,0,0,0,1,0,0,0,0,0
2022-04-02 22:42:39.075,2022-04-02 22:59:40.075,1,1,0,0,0,0,0,0,0
2022-04-02 22:59:40.075,2022-04-02 23:00:22.075,0,0,1,0,0,0,0,0,0
2022-04-02 23:00:22.075,2022-04-02 23:12:20.062,1,1,0,0,0,0,0,0,0
2022-04-02 23:12:20.062,2022-04-02 23:58:33.050,1,1,0,0,0,0,0,0,0
2022-04-02 23:58:36.050,2022-04-02 23:59:12.050,0,0,0,1,0,0,0,0,0
2022-04-02 23:59:12.050,2022-04-03 00:00:11.050,0,0,0,1,0,0,0,0,0
2022-04-03 00:00:11.050,2022-04-03 00:00:37.050,1,1,0,0,0,0,0,0,0
2022-04-03 00:00:37.050,2022-04-03 00:01:33.050,0,0,0,1,0,0,0,0,0
2022-04-03 00:01:33.050,2022-04-03 00:05:23.050,0,0,0,1,0,0,0,0,0
2022-04-03 00:05:23.050,2022-04-03 00:05:57.050,0,0,0,1,0,0,0,0,0
2022-04-03 00:05:57.050,2022-04-03 00:06:14.050,0,0,0,1,0,0,0,0,0
2022-04-03 00:06:14.050,2022-04-03 00:07:05.050,1,1,0,0,0,0,0,0,0
2022-04-03 00:07:05.050,2022-04-03 00:07:41.050,0,0,0,1,0,0,0,0,0
2022-04-03 00:07:41.050,2022-04-03 00:08:43.050,1,1,0,0,0,0,0,0,0
2022-04-03 00:08:43.050,2022-04-03 00:09:47.050,0,0,0,1,0,0,0,0,0
2022-04-03 00:09:47.050,2022-04-03 00:10:34.050,1,1,0,0,0,0,0,0,0
2022-04-03 00:10:34.050,2022-04-03 00:11:41.050,0,0,0,1,0,0,0,0,0
2022-04-03 00:11:41.050,2022-04-03 00:14:59.050,1,1,0,0,0,0,0,0,0
2022-04-03 00:14:59.050,2022-04-03 00:15:29.050,0,0,0,1,0,0,0,0,0
2022-04-03 00:15:29.050,2022-04-03 00:16:23.050,1,1,0,0,0,0,0,0,0
2022-04-03 00:16:23.050,2022-04-03 00:16:43.050,0,0,0,1,0,0,0,0,0
2022-04-03 00:16:43.050,2022-04-03 00:16:59.050,0,0,0,1,0,0,0,0,0
2022-04-03 00:16:59.050,2022-04-03 00:17:20.050,0,0,0,1,0,0,0,0,0
2022-04-03 00:17:20.050,2022-04-03 00:50:40.037,1,1,0,0,0,0,0,0,0
2022-04-03 00:50:40.037,2022-04-03 00:50:56.037,0,0,1,0,0,0,0,0,0
2022-04-03 00:50:56.037,2022-04-03 00:51:52.037,1,1,0,0,0,0,0,0,0
2022-04-03 00:51:52.037,2022-04-03 00:53:24.037,0,0,1,0,0,0,0,0,0
2022-04-03 00:53:47.037,2022-04-03 00:54:49.037,1,1,0,0,0,0,0,0,0
2022-04-03 00:54:49.037,2022-04-03 00:55:30.037,0,0,0,1,0,0,0,0,0
2022-04-03 00:55:30.037,2022-04-03 00:56:02.037,0,0,0,1,0,0,0,0,0
2022-04-03 00:56:02.037,2022-04-03 00:57:03.037,0,0,0,1,0,0,0,0,0
2022-04-03 00:57:03.037,2022-04-03 00:58:02.037,0,0,0,1,0,0,0,0,0
2022-04-03 00:58:02.037,2022-04-03 01:26:25.025,1,1,0,0,0,0,0,0,0
2022-04-03 01:26:25.025,2022-04-03 01:30:08.025,0,0,1,0,0,0,0,0,0
2022-04-03 01:30:08.025,2022-04-03 01:31:15.025,0,0,0,1,0,0,0,0,0
2022-04-03 01:31:15.025,2022-04-03 01:32:37.025,0,0,1,0,0,0,0,0,0
2022-04-03 01:32:37.025,2022-04-03 01:32:52.025,1,1,0,0,0,0,0,0,0
2022-04-03 01:32:52.025,2022-04-03 01:33:35.025,0,0,0,1,0,0,0,0,0
2022-04-03 01:33:35.025,2022-04-03 01:33:57.025,0,0,0,1,0,0,0,0,0
2022-04-03 01:33:57.025,2022-04-03 01:34:38.025,0,0,0,1,0,0,0,0,0
2022-04-03 01:34:38.025,2022-04-03 01:35:11.025,1,1,0,0,0,0,0,0,0
2022-04-03 01:35:11.025,2022-04-03 01:36:29.012,0,0,0,1,0,0,0,0,0
2022-04-03 01:36:29.012,2022-04-03 01:39:19.012,0,0,1,0,0,0,0,0,0
2022-04-03 01:39:19.012,2022-04-03 01:40:00.012,0,0,0,1,0,0,0,0,0
2022-04-03 01:40:00.012,2022-04-03 01:40:20.012,1,1,0,0,0,0,0,0,0
2022-04-03 01:40:25.012,2022-04-03 01:40:38.012,0,0,0,1,0,0,0,0,0
2022-04-03 01:40:38.012,2022-04-03 01:41:02.012,0,0,1,0,0,0,0,0,0
2022-04-03 01:41:02.012,2022-04-03 01:45:20.012,0,0,1,0,0,0,0,0,0
2022-04-03 01:45:20.012,2022-04-03 01:45:33.012,0,0,0,1,0,0,0,0,0
2022-04-03 01:45:33.012,2022-04-03 01:46:01.012,0,0,0,1,0,0,0,0,0
2022-04-03 01:46:01.012,2022-04-03 01:46:26.012,0,0,0,1,0,0,0,0,0
2022-04-03 01:46:26.012,2022-04-03 01:46:46.012,0,0,0,1,0,0,0,0,0
2022-04-03 01:46:46.012,2022-04-03 01:47:11.012,0,0,0,1,0,0,0,0,0
2022-04-03 01:47:11.012,2022-04-03 01:47:33.012,0,0,0,1,0,0,0,0,0
2022-04-03 01:47:33.012,2022-04-03 01:47:46.012,0,0,0,1,0,0,0,0,0
2022-04-03 01:47:47.012,2022-04-03 01:48:06.012,0,0,0,1,0,0,0,0,0
2022-04-03 01:48:06.012,2022-04-03 01:48:37.012,0,0,0,1,0,0,0,0,0
2022-04-03 01:48:37.012,2022-04-03 01:48:51.012,0,0,0,1,0,0,0,0,0
2022-04-03 01:48:51.012,2022-04-03 01:49:26.012,0,0,0,1,0,0,0,0,0
2022-04-03 01:49:26.012,2022-04-03 01:49:38.012,0,0,0,1,0,0,0,0,0
2022-04-03 01:49:38.012,2022-04-03 01:51:00.012,0,0,0,1,0,0,0,0,0
2022-04-03 01:51:00.012,2022-04-03 01:51:22.012,0,0,0,1,0,0,0,0,0
2022-04-03 01:51:46.012,2022-04-03 01:53:17.012,0,0,1,0,0,0,0,0,0
2022-04-03 01:53:28.012,2022-04-03 03:09:06.987,1,1,0,0,0,0,0,0,0
2022-04-03 03:09:06.987,2022-04-03 03:09:19.987,0,0,0,1,0,0,0,0,0
2022-04-03 03:09:19.987,2022-04-03 03:10:24.987,0,0,0,1,0,0,0,0,0
2022-04-03 03:10:24.987,2022-04-03 03:10:45.987,0,0,0,1,0,0,0,0,0
2022-04-03 03:10:45.987,2022-04-03 03:11:06.987,0,0,0,1,0,0,0,0,0
2022-04-03 03:14:11.987,2022-04-03 04:15:19.962,1,1,0,0,0,0,0,0,0
2022-04-03 17:41:24.075,2022-04-03 17:42:35.062,0,0,0,1,0,0,0,0,0
2022-04-03 17:42:35.062,2022-04-03 17:45:07.050,0,0,0,1,0,0,0,0,0
2022-04-03 17:45:07.050,2022-04-03 17:45:13.050,0,0,0,1,0,0,0,0,0
2022-04-03 17:45:13.050,2022-04-03 17:45:54.037,0,0,0,1,0,0,0,0,0
2022-04-03 17:45:54.037,2022-04-03 17:46:23.037,0,0,0,1,0,0,0,0,0
2022-04-03 17:46:23.037,2022-04-03 17:46:49.037,0,0,0,1,0,0,0,0,0
2022-04-03 17:46:49.037,2022-04-03 17:51:30.000,0,0,0,1,0,0,0,0,0
2022-04-03 17:51:30.000,2022-04-03 17:51:53.000,0,0,0,1,0,0,0,0,0
2022-04-03 17:51:53.000,2022-04-03 17:52:51.987,0,0,1,0,0,0,0,0,0
2022-04-03 17:52:51.987,2022-04-03 17:53:00.987,0,0,0,1,0,0,0,0,0
2022-04-03 17:53:00.987,2022-04-03 17:53:59.975,0,0,1,0,0,0,0,0,0
2022-04-03 17:53:59.975,2022-04-03 17:54:11.975,0,0,0,1,0,0,0,0,0
2022-04-03 17:54:11.975,2022-04-03 17:54:40.975,0,0,0,1,0,0,0,0,0
2022-04-03 17:54:40.975,2022-04-03 17:55:22.975,0,0,0,1,0,0,0,0,0
2022-04-03 17:55:22.975,2022-04-03 17:55:40.962,0,0,0,1,0,0,0,0,0
2022-04-03 17:55:40.962,2022-04-03 17:56:03.962,0,0,0,1,0,0,0,0,0
2022-04-03 17:56:03.962,2022-04-03 17:56:38.962,0,0,0,1,0,0,0,0,0
2022-04-03 17:56:38.962,2022-04-03 17:57:14.962,0,0,0,1,0,0,0,0,0
2022-04-03 17:57:14.962,2022-04-03 17:57:31.950,0,0,0,1,0,0,0,0,0
2022-04-03 17:57:31.950,2022-04-03 17:57:56.950,0,0,0,1,0,0,0,0,0
2022-04-03 17:57:56.950,2022-04-03 17:58:23.950,0,0,0,1,0,0,0,0,0
2022-04-03 17:58:23.950,2022-04-03 17:58:41.950,0,0,0,1,0,0,0,0,0
2022-04-03 17:58:41.950,2022-04-03 18:01:22.925,0,0,0,1,0,0,0,0,0
2022-04-03 18:01:22.925,2022-04-03 18:06:18.887,0,0,0,1,0,0,0,0,0
2022-04-03 18:06:18.887,2022-04-03 18:07:17.875,0,0,0,1,0,0,0,0,0
2022-04-03 18:07:17.875,2022-04-03 18:07:34.875,0,0,0,1,0,0,0,0,0
2022-04-03 18:07:34.875,2022-04-03 18:07:50.875,0,0,0,1,0,0,0,0,0
2022-04-03 18:07:50.875,2022-04-03 18:15:46.812,0,0,0,1,0,0,0,0,0
2022-04-03 18:15:46.812,2022-04-03 18:15:59.812,0,0,0,1,0,0,0,0,0
2022-04-03 18:15:59.812,2022-04-03 18:19:32.787,0,0,0,1,0,0,0,0,0
2022-04-03 18:19:32.787,2022-04-03 18:20:18.787,0,0,0,1,0,0,0,0,0
2022-04-03 18:20:18.787,2022-04-03 18:20:30.787,0,0,0,1,0,0,0,0,0
2022-04-03 18:24:42.750,2022-04-03 18:28:29.725,0,0,0,1,0,0,0,0,0
2022-04-03 18:28:30.725,2022-04-03 18:28:41.725,0,0,0,1,0,0,0,0,0
2022-04-03 18:28:41.725,2022-04-03 18:29:01.712,0,0,0,1,0,0,0,0,0
2022-04-03 18:29:01.712,2022-04-03 18:29:23.712,0,0,0,1,0,0,0,0,0
2022-04-03 18:29:23.712,2022-04-03 18:29:40.712,0,0,0,1,0,0,0,0,0
2022-04-03 18:29:40.712,2022-04-03 18:29:54.712,0,0,0,1,0,0,0,0,0
2022-04-03 18:29:54.712,2022-04-03 18:30:31.700,0,0,0,1,0,0,0,0,0
2022-04-03 18:30:31.700,2022-04-03 18:31:38.700,0,0,0,1,0,0,0,0,0
2022-04-03 18:31:38.700,2022-04-03 18:31:47.700,0,0,0,1,0,0,0,0,0
2022-04-03 18:31:47.700,2022-04-03 18:34:13.675,0,0,0,1,0,0,0,0,0
2022-04-03 18:34:13.675,2022-04-03 18:34:20.675,0,0,0,1,0,0,0,0,0
2022-04-03 18:34:20.675,2022-04-03 18:34:39.675,0,0,0,1,0,0,0,0,0
2022-04-03 18:34:39.675,2022-04-03 18:36:20.662,0,0,0,1,0,0,0,0,0
2022-04-03 18:36:20.662,2022-04-03 18:40:39.625,0,0,0,1,0,0,0,0,0
2022-04-03 18:40:40.625,2022-04-03 18:41:35.625,0,0,0,1,0,0,0,0,0
2022-04-03 18:41:35.625,2022-04-03 18:42:49.612,0,0,1,0,0,0,0,0,0
2022-04-03 18:42:49.612,2022-04-03 18:43:42.612,0,0,1,0,0,0,0,0,0
2022-04-03 18:43:42.612,2022-04-03 18:43:56.600,0,0,0,1,0,0,0,0,0
2022-04-03 18:43:56.600,2022-04-03 18:46:01.587,0,0,1,0,0,0,0,0,0
2022-04-03 18:46:01.587,2022-04-03 18:46:06.587,0,0,0,1,0,0,0,0,0
2022-04-03 18:46:06.587,2022-04-03 18:46:15.587,0,0,0,1,0,0,0,0,0
2022-04-03 18:46:15.587,2022-04-03 18:46:33.587,0,0,0,1,0,0,0,0,0
2022-04-03 18:46:33.587,2022-04-03 18:46:39.587,0,0,0,1,0,0,0,0,0
2022-04-03 18:46:39.587,2022-04-03 18:48:15.575,0,0,0,1,0,0,0,0,0
2022-04-03 18:48:15.575,2022-04-03 18:49:38.562,0,0,0,1,0,0,0,0,0
2022-04-03 18:49:38.562,2022-04-03 18:55:34.512,0,0,0,0,0,0,0,0,1
2022-04-03 18:55:35.512,2022-04-03 18:56:03.512,0,0,0,1,0,0,0,0,0
2022-04-03 18:56:03.512,2022-04-03 19:11:42.400,0,0,0,1,0,0,0,0,0
2022-04-03 19:11:42.400,2022-04-03 19:12:29.387,0,0,0,1,0,0,0,0,0
2022-04-03 19:12:29.387,2022-04-03 19:20:03.337,0,0,1,0,0,0,0,0,0
2022-04-03 19:20:03.337,2022-04-03 19:22:29.312,0,0,0,1,0,0,0,0,0
2022-04-03 19:22:30.312,2022-04-03 19:22:44.312,0,0,0,1,0,0,0,0,0
2022-04-03 19:22:45.312,2022-04-03 19:23:07.312,0,0,0,1,0,0,0,0,0
2022-04-03 19:23:10.312,2022-04-03 19:24:46.300,0,0,0,1,0,0,0,0,0
2022-04-03 19:24:49.300,2022-04-03 20:25:55.837,1,1,0,0,0,0,0,0,0
2022-04-03 20:26:01.837,2022-04-03 20:26:09.837,0,0,0,1,0,0,0,0,0
2022-04-03 20:26:10.837,2022-04-03 20:26:30.837,0,0,0,1,0,0,0,0,0
2022-04-03 20:26:30.837,2022-04-03 20:27:08.825,0,0,0,1,0,0,0,0,0
2022-04-03 20:27:11.825,2022-04-03 20:28:43.812,0,0,1,0,0,0,0,0,0
2022-04-03 20:28:48.812,2022-04-03 20:29:06.812,0,0,1,0,0,0,0,0,0
2022-04-03 20:29:08.812,2022-04-03 21:51:09.200,1,1,0,0,0,0,0,0,0
2022-04-03 21:51:14.200,2022-04-03 21:51:41.187,0,0,0,1,0,0,0,0,0
2022-04-03 21:51:42.187,2022-04-03 21:52:10.187,0,0,0,1,0,0,0,0,0
2022-04-03 21:52:11.187,2022-04-03 21:52:18.187,0,0,0,1,0,0,0,0,0
2022-04-03 21:52:21.187,2022-04-03 21:54:20.175,0,0,0,1,0,0,0,0,0
2022-04-03 21:54:22.175,2022-04-03 21:54:30.175,0,0,0,1,0,0,0,0,0
2022-04-03 21:54:31.175,2022-04-03 21:54:56.175,0,0,0,1,0,0,0,0,0
2022-04-03 21:55:00.162,2022-04-03 21:56:09.162,0,0,0,1,0,0,0,0,0
2022-04-03 21:56:11.162,2022-04-03 21:57:38.150,0,0,0,1,0,0,0,0,0
2022-04-03 21:57:40.150,2022-04-03 21:58:18.150,0,0,0,1,0,0,0,0,0
2022-04-03 21:58:19.137,2022-04-03 21:58:31.137,0,0,0,1,0,0,0,0,0
2022-04-03 21:58:32.137,2022-04-03 21:59:32.137,0,0,0,1,0,0,0,0,0
2022-04-03 21:59:35.137,2022-04-03 22:01:13.125,0,0,0,1,0,0,0,0,0
2022-04-03 22:01:15.125,2022-04-03 22:01:33.125,0,0,0,1,0,0,0,0,0
2022-04-03 22:01:34.125,2022-04-03 22:02:06.112,0,0,0,1,0,0,0,0,0
2022-04-03 22:02:11.112,2022-04-03 22:04:02.100,0,0,1,0,0,0,0,0,0
2022-04-03 22:04:07.100,2022-04-03 22:05:18.087,0,0,0,1,0,0,0,0,0
2022-04-03 22:05:23.087,2022-04-03 22:05:54.087,0,0,1,0,0,0,0,0,0
2022-04-03 22:06:01.087,2022-04-03 22:07:24.075,0,0,1,0,0,0,0,0,0
2022-04-03 22:07:35.075,2022-04-03 22:08:06.075,0,0,1,0,0,0,0,0,0
2022-04-03 22:08:14.075,2022-04-03 22:09:43.062,0,0,0,1,0,0,0,0,0
2022-04-03 22:09:46.062,2022-04-03 22:18:53.987,0,0,1,0,0,0,0,0,0
2022-04-03 22:18:55.987,2022-04-03 22:23:03.962,0,0,1,0,0,0,0,0,0
2022-04-03 22:23:08.962,2022-04-03 23:24:55.487,0,0,1,0,0,0,0,0,0
2022-04-03 23:24:59.487,2022-04-03 23:25:41.487,0,0,0,1,0,0,0,0,0
2022-04-03 23:25:47.487,2022-04-03 23:27:01.475,0,0,0,1,0,0,0,0,0
2022-04-03 23:27:04.475,2022-04-03 23:29:52.450,0,0,0,1,0,0,0,0,0
2022-04-03 23:29:54.450,2022-04-03 23:30:21.450,0,0,0,1,0,0,0,0,0
2022-04-03 23:30:25.450,2022-04-03 23:32:10.437,0,0,0,1,0,0,0,0,0
2022-04-03 23:32:18.437,2022-04-03 23:34:30.425,0,0,0,1,0,0,0,0,0
2022-04-03 23:34:37.425,2022-04-03 23:35:24.412,0,0,0,1,0,0,0,0,0
2022-04-03 23:35:33.412,2022-04-03 23:35:49.412,0,0,0,1,0,0,0,0,0
2022-04-03 23:35:55.412,2022-04-03 23:37:10.400,0,0,0,1,0,0,0,0,0
2022-04-03 23:37:10.400,2022-04-03 23:37:30.400,0,0,0,1,0,0,0,0,0
2022-04-03 23:37:30.400,2022-04-03 23:38:14.387,0,0,0,1,0,0,0,0,0
2022-04-03 23:38:18.387,2022-04-03 23:38:50.387,0,0,0,1,0,0,0,0,0
2022-04-03 23:38:52.387,2022-04-03 23:40:43.375,0,0,1,0,0,0,0,0,0
2022-04-03 23:40:46.375,2022-04-03 23:41:06.375,0,0,0,1,0,0,0,0,0
2022-04-04 00:56:56.800,2022-04-04 00:59:19.787,0,0,0,1,0,0,0,0,0
2022-04-04 00:59:25.787,2022-04-04 00:59:40.775,0,0,0,1,0,0,0,0,0
2022-04-04 00:59:44.775,2022-04-04 00:59:52.775,0,0,0,0,0,0,0,1,0
2022-04-04 00:59:59.775,2022-04-04 01:00:24.775,0,0,0,1,0,0,0,0,0
2022-04-04 01:00:28.775,2022-04-04 01:00:51.775,0,0,0,1,0,0,0,0,0
2022-04-04 01:00:56.775,2022-04-04 01:01:44.762,0,0,0,1,0,0,0,0,0
2022-04-04 01:01:33.762,2022-04-04 01:42:41.512,1,1,0,0,0,0,0,0,0
2022-04-04 01:01:56.762,2022-04-04 01:02:35.762,0,0,0,0,0,0,0,1,0
2022-04-04 01:02:40.762,2022-04-04 01:03:17.750,0,0,0,0,0,0,0,1,0
2022-04-04 01:03:19.750,2022-04-04 01:03:57.750,0,0,0,1,0,0,0,0,0
2022-04-04 01:04:01.750,2022-04-04 01:05:31.737,0,0,0,1,0,0,0,0,0
2022-04-04 01:05:34.737,2022-04-04 01:07:31.725,0,0,0,1,0,0,0,0,0
2022-04-04 01:07:32.725,2022-04-04 01:15:31.662,0,0,0,1,0,0,0,0,0
2022-04-04 01:15:33.662,2022-04-04 01:18:47.637,0,0,0,1,0,0,0,0,0
2022-04-04 01:18:51.637,2022-04-04 01:20:45.625,0,0,0,1,0,0,0,0,0
2022-04-04 01:20:48.625,2022-04-04 01:28:27.562,0,0,0,1,0,0,0,0,0
2022-04-04 01:28:31.562,2022-04-04 01:30:20.550,0,0,1,0,0,0,0,0,0
2022-04-04 01:31:11.537,2022-04-04 01:31:37.537,0,0,0,1,0,0,0,0,0
2022-04-04 01:31:45.537,2022-04-04 01:42:25.462,0,0,0,0,0,0,0,1,0
2022-04-04 01:42:33.462,2022-04-04 02:09:28.250,1,1,0,0,0,0,0,0,0
2022-04-04 01:42:51.512,2022-04-04 10:53:21.337,1,1,0,0,0,0,0,0,0
2022-04-04 10:53:30.337,2022-04-04 10:53:51.325,0,0,0,1,0,0,0,0,0
2022-04-04 10:53:59.325,2022-04-04 10:55:49.312,0,0,0,1,0,0,0,0,0
2022-04-04 10:55:57.312,2022-04-04 10:56:53.312,0,0,0,1,0,0,0,0,0
2022-04-04 10:56:55.312,2022-04-04 10:57:04.312,0,0,0,1,0,0,0,0,0
2022-04-04 10:57:07.312,2022-04-04 10:57:13.312,0,0,0,1,0,0,0,0,0
2022-04-04 10:57:14.312,2022-04-04 10:57:54.300,0,0,0,1,0,0,0,0,0
2022-04-04 10:57:55.300,2022-04-04 10:58:05.300,0,0,0,1,0,0,0,0,0
2022-04-04 10:58:06.300,2022-04-04 10:59:03.300,0,0,0,1,0,0,0,0,0
2022-04-04 10:59:07.300,2022-04-04 10:59:19.300,0,0,0,1,0,0,0,0,0
2022-04-04 10:59:20.300,2022-04-04 10:59:31.300,0,0,0,1,0,0,0,0,0
2022-04-04 10:59:32.300,2022-04-04 10:59:43.300,0,0,0,1,0,0,0,0,0
2022-04-04 10:59:44.300,2022-04-04 11:02:56.275,0,0,1,0,0,0,0,0,0
2022-04-04 11:03:05.275,2022-04-04 11:05:18.262,0,0,1,0,0,0,0,0,0
2022-04-04 11:05:20.262,2022-04-04 11:06:19.262,0,0,1,0,0,0,0,0,0
2022-04-04 11:06:22.262,2022-04-04 11:07:28.250,0,0,1,0,0,0,0,0,0
2022-04-04 11:07:35.250,2022-04-04 11:08:18.250,0,0,1,0,0,0,0,0,0
2022-04-04 11:08:21.250,2022-04-04 11:21:15.175,0,0,1,0,0,0,0,0,0
2022-04-04 11:21:19.175,2022-04-04 11:26:04.137,0,0,1,0,0,0,0,0,0
2022-04-04 11:26:09.137,2022-04-04 11:30:56.112,0,0,1,0,0,0,0,0,0
2022-04-04 11:31:00.112,2022-04-04 11:32:40.100,0,0,1,0,0,0,0,0,0
2022-04-04 11:32:46.100,2022-04-04 11:34:23.100,0,0,1,0,0,0,0,0,0
2022-04-04 11:34:27.100,2022-04-04 11:35:32.087,0,0,1,0,0,0,0,0,0
2022-04-04 11:35:37.087,2022-04-04 11:36:38.087,0,0,1,0,0,0,0,0,0
2022-04-04 11:36:44.087,2022-04-04 11:37:18.075,0,0,0,1,0,0,0,0,0
2022-04-04 11:37:29.075,2022-04-04 11:37:48.075,0,0,0,1,0,0,0,0,0
2022-04-04 11:37:48.075,2022-04-04 11:38:11.075,0,0,0,1,0,0,0,0,0
2022-04-04 11:38:12.075,2022-04-04 11:38:29.075,0,0,0,1,0,0,0,0,0
2022-04-04 11:38:30.075,2022-04-04 11:40:36.062,0,0,0,1,0,0,0,0,0
2022-04-04 11:40:39.062,2022-04-04 11:40:47.062,0,0,0,1,0,0,0,0,0
2022-04-04 11:40:47.062,2022-04-04 11:40:52.062,0,0,0,1,0,0,0,0,0
2022-04-04 11:40:52.062,2022-04-04 11:41:47.050,0,0,0,1,0,0,0,0,0
2022-04-04 11:41:56.050,2022-04-04 11:42:56.050,0,0,0,1,0,0,0,0,0
2022-04-04 11:43:00.050,2022-04-04 11:43:38.037,0,0,0,1,0,0,0,0,0
2022-04-04 11:43:45.037,2022-04-04 11:43:54.037,0,0,0,1,0,0,0,0,0
2022-04-04 11:43:55.037,2022-04-04 11:45:16.037,0,0,0,1,0,0,0,0,0
2022-04-04 11:45:17.037,2022-04-04 11:46:25.025,0,0,0,1,0,0,0,0,0
2022-04-04 11:46:28.025,2022-04-04 11:48:05.012,0,0,0,1,0,0,0,0,0
2022-04-04 11:48:14.012,2022-04-04 11:49:57.000,0,0,0,1,0,0,0,0,0
2022-04-04 11:50:00.000,2022-04-04 11:50:15.000,0,0,0,1,0,0,0,0,0
2022-04-04 11:50:20.000,2022-04-04 11:51:17.000,0,0,0,1,0,0,0,0,0
2022-04-04 11:51:40.000,2022-04-04 11:52:04.987,0,0,0,1,0,0,0,0,0
2022-04-04 11:52:12.987,2022-04-04 11:53:01.987,0,0,0,1,0,0,0,0,0
2022-04-04 11:53:04.987,2022-04-04 11:53:29.987,0,0,0,1,0,0,0,0,0
2022-04-04 11:53:30.987,2022-04-04 11:53:50.987,0,0,0,1,0,0,0,0,0
2022-04-04 11:53:51.987,2022-04-04 11:54:06.975,0,0,0,1,0,0,0,0,0
