START_TIME,STOP_TIME,Posture_Indecipherable,Video_Insufficient,In_Position_Sitting,In_Position_Upright,In_Position_Reclining_Slouching,Lying_On_Left_Side,Lying_On_Back,In_Position_Kneeling,Posture_Other),Lying_On_Right_Side
2022-03-03 15:38:04.212,2022-03-03 15:38:19.212,0,0,1,0,0,0,0,0,0,0
2022-03-03 15:38:20.212,2022-03-03 15:39:06.212,0,0,1,0,0,0,0,0,0,0
2022-03-03 15:39:07.212,2022-03-03 15:39:29.212,1,1,0,0,0,0,0,0,0,0
2022-03-03 15:39:33.212,2022-03-03 15:41:28.200,0,0,0,1,0,0,0,0,0,0
2022-03-03 15:41:31.200,2022-03-03 15:44:15.200,0,0,0,1,0,0,0,0,0,0
2022-03-03 15:44:15.200,2022-03-03 15:45:04.187,0,0,0,1,0,0,0,0,0,0
2022-03-03 15:45:05.187,2022-03-03 15:51:11.175,0,0,0,1,0,0,0,0,0,0
2022-03-03 15:51:12.175,2022-03-03 15:51:27.162,0,0,0,1,0,0,0,0,0,0
2022-03-03 15:51:29.162,2022-03-03 15:52:08.162,0,0,0,1,0,0,0,0,0,0
2022-03-03 15:52:11.162,2022-03-03 16:05:20.112,0,0,0,1,0,0,0,0,0,0
2022-03-03 16:05:21.112,2022-03-03 16:05:23.112,0,0,0,1,0,0,0,0,0,0
2022-03-03 16:05:24.112,2022-03-03 16:06:18.112,0,0,0,1,0,0,0,0,0,0
2022-03-03 16:06:18.112,2022-03-03 16:06:23.112,0,0,0,1,0,0,0,0,0,0
2022-03-03 16:06:29.112,2022-03-03 16:06:30.112,0,0,0,1,0,0,0,0,0,0
2022-03-03 16:06:39.112,2022-03-03 16:07:01.112,0,0,0,1,0,0,0,0,0,0
2022-03-03 16:06:39.112,2022-03-03 16:06:39.112,0,0,0,1,0,0,0,0,0,0
2022-03-03 16:07:01.112,2022-03-03 16:07:29.112,0,0,0,1,0,0,0,0,0,0
2022-03-03 16:07:30.112,2022-03-03 16:07:43.112,0,0,0,1,0,0,0,0,0,0
2022-03-03 16:07:45.112,2022-03-03 16:08:18.112,0,0,0,1,0,0,0,0,0,0
2022-03-03 16:08:18.112,2022-03-03 16:08:56.100,0,0,0,1,0,0,0,0,0,0
2022-03-03 16:08:57.100,2022-03-03 16:09:03.100,0,0,0,1,0,0,0,0,0,0
2022-03-03 16:09:05.100,2022-03-03 16:09:36.100,0,0,0,1,0,0,0,0,0,0
2022-03-03 16:09:36.100,2022-03-03 16:09:54.100,0,0,0,1,0,0,0,0,0,0
2022-03-03 16:09:55.100,2022-03-03 16:10:19.100,0,0,0,1,0,0,0,0,0,0
2022-03-03 16:10:20.100,2022-03-03 16:10:28.100,0,0,0,1,0,0,0,0,0,0
2022-03-03 16:10:29.100,2022-03-03 16:10:34.100,0,0,0,1,0,0,0,0,0,0
2022-03-03 16:10:38.100,2022-03-03 16:11:38.100,0,0,1,0,0,0,0,0,0,0
2022-03-03 16:11:38.100,2022-03-03 16:11:50.100,0,0,1,0,0,0,0,0,0,0
2022-03-03 16:11:52.100,2022-03-03 16:18:03.075,0,0,1,0,0,0,0,0,0,0
2022-03-03 16:18:04.075,2022-03-03 16:19:26.062,0,0,1,0,0,0,0,0,0,0
2022-03-03 16:19:26.062,2022-03-03 16:20:03.062,0,0,1,0,0,0,0,0,0,0
2022-03-03 16:20:04.062,2022-03-03 16:21:14.062,0,0,1,0,0,0,0,0,0,0
2022-03-03 16:21:14.062,2022-03-03 16:21:18.062,0,0,1,0,0,0,0,0,0,0
2022-03-03 16:21:18.062,2022-03-03 16:28:37.037,0,0,1,0,0,0,0,0,0,0
2022-03-03 16:28:38.037,2022-03-03 16:30:10.025,0,0,1,0,0,0,0,0,0,0
2022-03-03 16:30:11.025,2022-03-03 16:31:10.025,0,0,1,0,0,0,0,0,0,0
2022-03-03 16:31:10.025,2022-03-03 16:37:35.000,0,0,1,0,0,0,0,0,0,0
2022-03-03 16:37:36.000,2022-03-03 16:37:45.000,0,0,1,0,0,0,0,0,0,0
2022-03-03 16:37:48.000,2022-03-03 16:37:57.000,0,0,1,0,0,0,0,0,0,0
2022-03-03 16:37:58.000,2022-03-03 16:40:12.987,0,0,1,0,0,0,0,0,0,0
2022-03-03 16:40:14.987,2022-03-03 16:40:42.987,0,0,0,1,0,0,0,0,0,0
2022-03-03 16:40:43.987,2022-03-03 16:40:57.987,0,0,1,0,0,0,0,0,0,0
2022-03-03 16:40:58.987,2022-03-03 16:41:24.987,0,0,0,1,0,0,0,0,0,0
2022-03-03 16:41:24.987,2022-03-03 16:41:56.987,0,0,1,0,0,0,0,0,0,0
2022-03-03 16:41:57.987,2022-03-03 16:42:36.987,0,0,1,0,0,0,0,0,0,0
2022-03-03 16:42:36.987,2022-03-03 16:43:10.975,1,1,0,0,0,0,0,0,0,0
2022-03-03 16:43:10.975,2022-03-03 16:43:21.975,0,0,1,0,0,0,0,0,0,0
2022-03-03 16:43:21.975,2022-03-03 16:50:09.950,1,1,0,0,0,0,0,0,0,0
2022-03-03 16:50:09.950,2022-03-03 16:50:32.950,0,0,0,1,0,0,0,0,0,0
2022-03-03 16:50:32.950,2022-03-03 16:52:16.950,0,0,1,0,0,0,0,0,0,0
2022-03-03 16:52:16.950,2022-03-03 16:52:50.950,0,0,0,1,0,0,0,0,0,0
2022-03-03 16:52:50.950,2022-03-03 17:20:54.837,0,0,1,0,0,0,0,0,0,0
2022-03-03 17:20:55.837,2022-03-03 17:40:51.775,0,0,1,0,0,0,0,0,0,0
2022-03-03 17:40:52.775,2022-03-03 17:53:29.725,0,0,0,1,0,0,0,0,0,0
2022-03-03 17:53:29.725,2022-03-03 17:58:52.700,0,0,0,1,0,0,0,0,0,0
2022-03-03 17:58:52.700,2022-03-03 17:59:33.700,0,0,0,1,0,0,0,0,0,0
2022-03-03 17:59:33.700,2022-03-03 18:01:07.700,1,1,0,0,0,0,0,0,0,0
2022-03-03 18:01:08.700,2022-03-03 18:02:37.687,0,0,0,1,0,0,0,0,0,0
2022-03-03 18:02:37.687,2022-03-03 18:03:16.687,0,0,0,1,0,0,0,0,0,0
2022-03-03 18:03:16.687,2022-03-03 18:03:58.687,0,0,0,1,0,0,0,0,0,0
2022-03-03 18:03:58.687,2022-03-03 18:04:26.687,0,0,0,1,0,0,0,0,0,0
2022-03-03 18:04:26.687,2022-03-03 18:07:17.675,0,0,0,1,0,0,0,0,0,0
2022-03-03 18:07:18.675,2022-03-03 18:09:02.675,0,0,0,1,0,0,0,0,0,0
2022-03-03 18:09:03.675,2022-03-03 18:16:49.637,0,0,0,1,0,0,0,0,0,0
2022-03-03 18:16:49.637,2022-03-03 18:17:00.637,0,0,0,1,0,0,0,0,0,0
2022-03-03 18:17:00.637,2022-03-03 18:18:20.637,0,0,0,1,0,0,0,0,0,0
2022-03-03 18:18:25.637,2022-03-03 18:18:59.637,0,0,0,1,0,0,0,0,0,0
2022-03-03 18:18:59.637,2022-03-03 18:19:09.637,0,0,0,1,0,0,0,0,0,0
2022-03-03 18:19:09.637,2022-03-03 18:22:06.625,0,0,0,1,0,0,0,0,0,0
2022-03-03 18:22:06.625,2022-03-03 18:23:27.612,1,1,0,0,0,0,0,0,0,0
2022-03-03 18:23:28.612,2022-03-03 18:25:16.612,0,0,0,1,0,0,0,0,0,0
2022-03-03 18:25:16.612,2022-03-03 18:26:24.600,0,0,0,1,0,0,0,0,0,0
2022-03-03 18:26:24.600,2022-03-03 18:31:14.587,0,0,0,1,0,0,0,0,0,0
2022-03-03 18:31:14.587,2022-03-03 18:37:42.562,0,0,1,0,0,0,0,0,0,0
2022-03-03 18:37:42.562,2022-03-03 18:39:44.562,0,0,1,0,0,0,0,0,0,0
2022-03-03 18:39:45.562,2022-03-03 18:45:37.537,0,0,1,0,0,0,0,0,0,0
2022-03-03 18:45:37.537,2022-03-03 19:12:09.437,0,0,0,0,1,0,0,0,0,0
2022-03-03 19:12:09.437,2022-03-03 19:17:33.425,0,0,1,0,0,0,0,0,0,0
2022-03-03 19:17:33.425,2022-03-03 19:23:50.400,0,0,0,0,1,0,0,0,0,0
2022-03-03 19:23:50.400,2022-03-03 19:24:55.387,0,0,0,0,1,0,0,0,0,0
2022-03-03 19:24:55.387,2022-03-03 19:39:32.337,0,0,0,0,1,0,0,0,0,0
2022-03-03 19:39:34.337,2022-03-03 19:41:13.337,0,0,1,0,0,0,0,0,0,0
2022-03-03 19:41:13.337,2022-03-03 19:43:00.325,1,1,0,0,0,0,0,0,0,0
2022-03-03 19:43:00.325,2022-03-03 19:45:50.312,0,0,0,1,0,0,0,0,0,0
2022-03-03 19:45:50.312,2022-03-03 19:47:26.312,1,1,0,0,0,0,0,0,0,0
2022-03-03 19:47:26.312,2022-03-03 19:52:05.300,0,0,0,1,0,0,0,0,0,0
2022-03-03 19:52:06.300,2022-03-03 19:52:17.300,0,0,0,1,0,0,0,0,0,0
2022-03-03 19:52:17.300,2022-03-03 19:57:22.275,0,0,0,1,0,0,0,0,0,0
2022-03-03 19:57:22.275,2022-03-03 19:58:35.275,0,0,0,1,0,0,0,0,0,0
2022-03-03 19:58:35.275,2022-03-03 19:59:05.275,0,0,0,1,0,0,0,0,0,0
2022-03-03 19:59:08.275,2022-03-03 19:59:17.275,0,0,0,1,0,0,0,0,0,0
2022-03-03 19:59:17.275,2022-03-03 20:00:09.262,0,0,1,0,0,0,0,0,0,0
2022-03-03 20:00:09.262,2022-03-03 20:08:15.237,0,0,1,0,0,0,0,0,0,0
2022-03-03 20:08:15.237,2022-03-03 20:09:31.237,0,0,1,0,0,0,0,0,0,0
2022-03-03 20:09:31.237,2022-03-03 20:56:42.062,0,0,1,0,0,0,0,0,0,0
2022-03-03 20:56:42.062,2022-03-03 20:58:32.050,0,0,0,1,0,0,0,0,0,0
2022-03-03 20:58:32.050,2022-03-03 20:59:02.050,0,0,1,0,0,0,0,0,0,0
2022-03-03 20:59:02.050,2022-03-03 21:02:53.037,0,0,0,1,0,0,0,0,0,0
2022-03-03 21:02:53.037,2022-03-03 21:05:36.025,0,0,0,1,0,0,0,0,0,0
2022-03-03 21:05:36.025,2022-03-03 21:06:28.025,0,0,0,1,0,0,0,0,0,0
2022-03-03 21:06:28.025,2022-03-03 21:10:13.012,1,1,0,0,0,0,0,0,0,0
2022-03-03 21:10:13.012,2022-03-03 21:12:02.000,0,0,1,0,0,0,0,0,0,0
2022-03-03 21:12:02.000,2022-03-03 21:15:22.987,0,0,1,0,0,0,0,0,0,0
2022-03-03 21:15:22.987,2022-03-03 21:17:32.987,0,0,0,0,1,0,0,0,0,0
2022-03-03 21:17:32.987,2022-03-03 21:18:16.987,0,0,0,1,0,0,0,0,0,0
2022-03-03 21:18:16.987,2022-03-03 21:18:52.975,0,0,0,1,0,0,0,0,0,0
2022-03-03 21:18:52.975,2022-03-03 21:19:13.975,0,0,1,0,0,0,0,0,0,0
2022-03-03 21:19:13.975,2022-03-03 21:25:30.962,0,0,1,0,0,0,0,0,0,0
2022-03-03 21:25:30.962,2022-03-03 21:26:05.950,0,0,0,1,0,0,0,0,0,0
2022-03-03 21:26:05.950,2022-03-03 21:27:21.950,0,0,1,0,0,0,0,0,0,0
2022-03-03 21:27:21.950,2022-03-03 21:28:50.950,0,0,0,1,0,0,0,0,0,0
2022-03-03 21:28:50.950,2022-03-03 21:42:02.900,0,0,1,0,0,0,0,0,0,0
2022-03-03 21:42:02.900,2022-03-03 21:42:45.900,0,0,0,1,0,0,0,0,0,0
2022-03-03 21:42:45.900,2022-03-03 21:43:26.887,0,0,1,0,0,0,0,0,0,0
2022-03-03 21:43:26.887,2022-03-03 21:51:24.862,0,0,1,0,0,0,0,0,0,0
2022-03-03 21:51:25.862,2022-03-03 21:52:00.862,0,0,1,0,0,0,0,0,0,0
2022-03-03 21:52:02.862,2022-03-03 22:22:12.750,0,0,1,0,0,0,0,0,0,0
2022-03-03 22:22:12.750,2022-03-03 22:27:37.725,0,0,1,0,0,0,0,0,0,0
2022-03-03 22:27:37.725,2022-03-03 22:30:00.725,0,0,0,1,0,0,0,0,0,0
2022-03-03 22:30:00.725,2022-03-03 22:37:07.700,0,0,0,0,0,0,1,0,0,0
2022-03-03 22:37:07.700,2022-03-03 22:44:39.675,0,0,0,0,0,0,1,0,0,0
2022-03-03 22:44:39.675,2022-03-03 22:45:36.662,0,0,0,0,0,0,1,0,0,0
2022-03-03 22:45:36.662,2022-03-03 22:49:43.650,0,0,0,0,0,0,1,0,0,0
2022-03-03 22:49:43.650,2022-03-03 22:51:41.650,0,0,0,0,0,0,1,0,0,0
2022-03-03 22:51:41.650,2022-03-03 22:55:09.625,0,0,0,0,0,0,1,0,0,0
2022-03-03 22:55:09.625,2022-03-03 23:00:18.612,0,0,0,0,0,0,1,0,0,0
2022-03-03 23:00:18.612,2022-03-03 23:03:39.600,0,0,0,0,0,0,1,0,0,0
2022-03-03 23:03:39.600,2022-03-03 23:16:49.550,1,1,0,0,0,0,0,0,0,0
2022-03-03 23:16:49.550,2022-03-03 23:20:36.537,0,0,1,0,0,0,0,0,0,0
2022-03-03 23:20:36.537,2022-03-03 23:21:57.537,1,1,0,0,0,0,0,0,0,0
2022-03-03 23:21:57.537,2022-03-03 23:25:54.525,0,0,0,0,1,0,0,0,0,0
2022-03-03 23:25:54.525,2022-03-03 23:26:23.512,0,0,1,0,0,0,0,0,0,0
2022-03-03 23:26:24.512,2022-03-03 23:29:22.512,0,0,1,0,0,0,0,0,0,0
2022-03-03 23:29:22.512,2022-03-03 23:31:01.500,0,0,1,0,0,0,0,0,0,0
2022-03-03 23:31:01.500,2022-03-03 23:38:24.475,0,0,0,0,1,0,0,0,0,0
2022-03-03 23:38:25.475,2022-03-03 23:39:40.475,0,0,0,1,0,0,0,0,0,0
2022-03-03 23:39:40.475,2022-03-03 23:42:01.462,0,0,0,1,0,0,0,0,0,0
2022-03-03 23:42:01.462,2022-03-03 23:42:24.462,0,0,0,1,0,0,0,0,0,0
2022-03-03 23:42:24.462,2022-03-03 23:46:34.450,0,0,0,1,0,0,0,0,0,0
2022-03-03 23:46:34.450,2022-03-03 23:49:09.437,0,0,0,1,0,0,0,0,0,0
2022-03-03 23:49:09.437,2022-03-03 23:50:18.425,0,0,0,0,0,0,1,0,0,0
2022-03-03 23:50:20.425,2022-03-04 00:01:00.387,0,0,0,0,0,0,0,0,0,1
2022-03-04 00:01:00.387,2022-03-04 00:30:56.287,0,0,0,0,0,0,0,0,0,1
2022-03-04 00:30:56.287,2022-03-04 00:36:17.262,0,0,0,0,0,0,0,0,0,1
2022-03-04 00:36:17.262,2022-03-04 00:43:56.237,0,0,0,0,0,0,0,0,0,1
2022-03-04 00:43:56.237,2022-03-04 00:46:57.225,0,0,0,0,0,0,1,0,0,0
2022-03-04 00:46:57.225,2022-03-04 01:02:30.175,0,0,0,0,0,0,1,0,0,0
2022-03-04 01:02:30.175,2022-03-04 01:08:08.150,0,0,0,0,0,0,0,0,0,1
2022-03-04 01:08:08.150,2022-03-04 01:26:33.087,0,0,0,0,0,0,0,0,0,1
2022-03-04 01:26:33.087,2022-03-04 01:40:23.037,0,0,0,0,0,0,0,0,0,1
2022-03-04 01:40:23.037,2022-03-04 01:44:19.012,0,0,0,0,0,0,1,0,0,0
2022-03-04 01:44:19.012,2022-03-04 01:45:32.012,1,1,0,0,0,0,0,0,0,0
2022-03-04 01:45:32.012,2022-03-04 01:51:50.987,0,0,0,0,0,0,1,0,0,0
2022-03-04 01:51:50.987,2022-03-04 01:52:05.987,0,0,0,1,0,0,0,0,0,0
2022-03-04 01:52:06.987,2022-03-04 01:52:27.987,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:22:00.200,2022-03-04 10:22:13.200,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:22:13.200,2022-03-04 10:22:26.200,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:22:29.200,2022-03-04 10:23:07.200,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:23:09.200,2022-03-04 10:23:13.200,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:23:16.200,2022-03-04 10:23:38.200,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:23:39.200,2022-03-04 10:24:02.200,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:24:07.200,2022-03-04 10:25:03.187,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:25:07.187,2022-03-04 10:25:13.187,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:25:16.187,2022-03-04 10:25:48.187,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:25:58.187,2022-03-04 10:26:13.187,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:26:23.187,2022-03-04 10:26:39.187,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:26:40.187,2022-03-04 10:26:54.187,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:26:55.187,2022-03-04 10:27:11.187,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:27:16.187,2022-03-04 10:27:46.187,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:27:46.187,2022-03-04 10:28:00.175,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:28:03.175,2022-03-04 10:28:44.175,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:28:49.175,2022-03-04 10:29:24.175,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:29:25.175,2022-03-04 10:29:35.175,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:29:37.175,2022-03-04 10:30:18.175,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:30:21.175,2022-03-04 10:30:34.175,0,0,1,0,0,0,0,0,0,0
2022-03-04 10:30:35.175,2022-03-04 10:31:02.162,0,0,1,0,0,0,0,0,0,0
2022-03-04 10:31:05.162,2022-03-04 10:31:25.162,0,0,1,0,0,0,0,0,0,0
2022-03-04 10:31:29.162,2022-03-04 10:31:50.162,0,0,1,0,0,0,0,0,0,0
2022-03-04 10:31:52.162,2022-03-04 10:32:10.162,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:32:12.162,2022-03-04 10:32:32.162,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:32:34.162,2022-03-04 10:32:41.162,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:32:43.162,2022-03-04 10:33:37.150,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:33:39.150,2022-03-04 10:34:05.150,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:34:06.150,2022-03-04 10:34:22.150,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:34:33.150,2022-03-04 10:35:11.150,1,1,0,0,0,0,0,0,0,0
2022-03-04 10:35:13.150,2022-03-04 10:35:39.150,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:35:45.150,2022-03-04 10:36:26.150,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:36:30.137,2022-03-04 10:36:50.137,0,0,0,1,0,0,0,0,0,0
2022-03-04 10:36:53.137,2022-03-04 11:05:39.012,0,0,1,0,0,0,0,0,0,0
2022-03-04 11:05:52.012,2022-03-04 11:06:11.012,0,0,0,1,0,0,0,0,0,0
2022-03-04 11:06:17.012,2022-03-04 11:06:37.012,0,0,0,1,0,0,0,0,0,0
2022-03-04 11:06:38.012,2022-03-04 11:06:49.012,0,0,0,1,0,0,0,0,0,0
2022-03-04 11:06:53.012,2022-03-04 11:07:05.012,0,0,0,1,0,0,0,0,0,0
2022-03-04 11:07:10.012,2022-03-04 11:07:25.012,0,0,0,1,0,0,0,0,0,0
2022-03-04 11:07:31.012,2022-03-04 14:54:15.025,1,1,0,0,0,0,0,0,0,0
2022-03-04 14:54:19.025,2022-03-04 14:54:31.025,0,0,0,1,0,0,0,0,0,0
2022-03-04 14:54:31.025,2022-03-04 14:54:42.025,0,0,0,1,0,0,0,0,0,0
2022-03-04 14:54:50.025,2022-03-04 14:55:14.025,0,0,0,1,0,0,0,0,0,0
2022-03-04 14:55:20.025,2022-03-04 14:55:36.025,0,0,0,1,0,0,0,0,0,0
2022-03-04 14:55:37.025,2022-03-04 14:55:46.025,0,0,0,1,0,0,0,0,0,0
2022-03-04 14:55:47.025,2022-03-04 14:56:36.025,0,0,0,1,0,0,0,0,0,0
2022-03-04 14:56:40.025,2022-03-04 14:56:56.012,0,0,0,1,0,0,0,0,0,0
2022-03-04 14:56:57.012,2022-03-04 14:57:19.012,0,0,0,1,0,0,0,0,0,0
2022-03-04 14:57:21.012,2022-03-04 14:57:39.012,0,0,0,1,0,0,0,0,0,0
2022-03-04 14:57:40.012,2022-03-04 14:59:54.000,0,0,0,1,0,0,0,0,0,0
2022-03-04 14:59:54.000,2022-03-04 15:00:14.000,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:00:18.000,2022-03-04 15:00:32.000,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:00:34.000,2022-03-04 15:00:48.000,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:00:49.000,2022-03-04 15:01:07.000,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:01:08.000,2022-03-04 15:01:20.000,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:01:37.000,2022-03-04 15:03:23.987,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:03:24.987,2022-03-04 15:03:31.987,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:03:34.987,2022-03-04 15:07:24.975,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:08:06.975,2022-03-04 15:29:14.875,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:29:15.875,2022-03-04 15:33:15.862,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:33:18.862,2022-03-04 15:35:28.850,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:35:33.850,2022-03-04 15:37:50.837,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:37:51.837,2022-03-04 15:38:03.837,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:38:04.837,2022-03-04 15:39:33.837,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:39:34.837,2022-03-04 15:39:52.837,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:39:54.837,2022-03-04 15:41:27.825,1,1,0,0,0,0,0,0,0,0
2022-03-04 15:41:36.825,2022-03-04 15:42:13.825,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:42:15.825,2022-03-04 15:42:54.825,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:42:58.825,2022-03-04 15:43:15.812,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:43:16.812,2022-03-04 15:44:18.812,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:44:57.812,2022-03-04 15:45:17.812,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:45:20.812,2022-03-04 15:47:05.800,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:47:06.800,2022-03-04 15:47:15.800,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:47:24.800,2022-03-04 15:47:29.800,0,0,0,0,0,0,0,1,0,0
2022-03-04 15:47:32.800,2022-03-04 15:47:45.800,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:47:48.800,2022-03-04 15:48:03.800,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:48:07.800,2022-03-04 15:48:47.800,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:48:50.800,2022-03-04 15:49:02.787,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:49:07.787,2022-03-04 15:49:31.787,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:49:42.787,2022-03-04 15:50:22.787,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:50:25.787,2022-03-04 15:50:43.787,0,0,0,1,0,0,0,0,0,0
2022-03-04 15:50:44.787,2022-03-04 15:51:22.787,0,0,1,0,0,0,0,0,0,0
2022-03-04 15:51:32.787,2022-03-04 15:56:19.762,1,1,0,0,0,0,0,0,0,0
2022-03-04 15:56:21.762,2022-03-04 16:00:48.737,0,0,0,0,1,0,0,0,0,0
2022-03-04 16:00:53.737,2022-03-04 16:01:40.737,0,0,0,0,1,0,0,0,0,0
2022-03-04 16:01:45.737,2022-03-04 16:02:01.737,0,0,0,1,0,0,0,0,0,0
2022-03-04 16:02:09.737,2022-03-04 16:06:31.712,0,0,0,0,0,1,0,0,0,0
2022-03-04 16:06:35.712,2022-03-04 16:10:50.700,0,0,1,0,0,0,0,0,0,0
2022-03-04 16:18:24.662,2022-03-04 16:20:56.650,0,0,1,0,0,0,0,0,0,0
2022-03-04 16:20:59.650,2022-03-04 16:21:36.650,0,0,0,1,0,0,0,0,0,0
2022-03-04 16:21:48.650,2022-03-04 16:23:07.650,0,0,0,0,0,0,1,0,0,0
2022-03-04 16:23:12.650,2022-03-04 16:24:04.637,0,0,1,0,0,0,0,0,0,0
2022-03-04 16:24:08.637,2022-03-04 16:24:18.637,0,0,0,1,0,0,0,0,0,0
2022-03-04 16:24:23.637,2022-03-04 16:24:32.637,0,0,0,1,0,0,0,0,0,0
2022-03-04 16:24:36.637,2022-03-04 16:25:36.637,0,0,0,1,0,0,0,0,0,0
2022-03-04 16:25:43.637,2022-03-04 16:26:11.637,0,0,0,1,0,0,0,0,0,0
2022-03-04 16:26:13.637,2022-03-04 16:26:19.637,0,0,0,1,0,0,0,0,0,0
2022-03-04 16:26:25.637,2022-03-04 16:26:42.625,0,0,0,1,0,0,0,0,0,0
2022-03-04 16:26:45.625,2022-03-04 16:26:53.625,0,0,0,1,0,0,0,0,0,0
2022-03-04 16:26:55.625,2022-03-04 16:27:07.625,0,0,0,1,0,0,0,0,0,0
2022-03-04 16:27:10.625,2022-03-04 16:27:17.625,0,0,0,1,0,0,0,0,0,0
2022-03-04 16:27:18.625,2022-03-04 16:28:44.625,0,0,0,1,0,0,0,0,0,0
2022-03-04 16:29:45.612,2022-03-04 16:41:34.562,0,0,0,0,0,1,0,0,0,0
2022-03-04 16:41:39.562,2022-03-04 16:44:15.550,0,0,1,0,0,0,0,0,0,0
2022-03-04 16:44:20.550,2022-03-04 16:44:41.550,0,0,1,0,0,0,0,0,0,0
2022-03-04 16:44:48.550,2022-03-04 16:45:45.550,0,0,1,0,0,0,0,0,0,0
2022-03-04 16:45:51.550,2022-03-04 16:46:12.550,0,0,0,1,0,0,0,0,0,0
2022-03-04 16:46:15.550,2022-03-04 16:52:49.512,0,0,0,0,0,1,0,0,0,0
2022-03-04 16:52:56.512,2022-03-04 16:52:59.512,0,0,0,1,0,0,0,0,0,0
2022-03-04 16:53:01.512,2022-03-04 16:53:26.512,0,0,0,1,0,0,0,0,0,0
2022-03-04 16:53:30.512,2022-03-04 16:54:08.512,0,0,0,1,0,0,0,0,0,0
2022-03-04 16:54:10.512,2022-03-04 16:54:50.512,0,0,0,1,0,0,0,0,0,0
2022-03-04 16:54:53.512,2022-03-04 16:55:06.512,1,1,0,0,0,0,0,0,0,0
2022-03-04 16:55:33.512,2022-03-04 16:55:43.500,0,0,0,1,0,0,0,0,0,0
2022-03-04 16:55:46.500,2022-03-04 16:56:00.500,0,0,0,0,1,0,0,0,0,0
2022-03-04 16:56:01.500,2022-03-04 17:03:03.475,0,0,0,0,0,1,0,0,0,0
2022-03-04 17:03:06.475,2022-03-04 17:05:35.462,0,0,1,0,0,0,0,0,0,0
2022-03-04 17:05:48.462,2022-03-04 17:15:01.425,0,0,0,0,1,0,0,0,0,0
2022-03-04 17:15:06.425,2022-03-04 17:16:37.412,0,0,0,0,1,0,0,0,0,0
2022-03-04 17:16:49.412,2022-03-04 17:27:50.362,0,0,0,0,0,1,0,0,0,0
2022-03-04 17:27:57.362,2022-03-04 17:32:08.350,0,0,1,0,0,0,0,0,0,0
2022-03-04 17:32:18.350,2022-03-04 17:32:54.350,0,0,1,0,0,0,0,0,0,0
